amount,hour,distance_km,device_score,international,merchant_risk,is_fraud
2279.6,12,30.13,0.761,0,0.279,0
2275.96,23,8.29,0.646,0,0.107,0
398.65,12,31.61,0.96,0,0.423,0
333.35,4,6.84,0.909,1,0.238,0
1162.64,13,8.66,0.905,0,0.276,0
8736.67,20,0,0.443,1,0.263,0
835.83,3,24.29,0.952,0,0.159,0
7931.86,20,19.72,0.685,0,0.337,0
4322.78,3,6.05,0.97,1,0.082,0
260.39,16,0,0.704,0,0.534,0
3708.75,11,0,0.931,0,0.129,0
4570.42,19,17.44,0.702,0,0.538,0
18832.07,20,0,0.772,0,0.215,0
2207.52,18,53.18,0.646,0,0.145,1
1200.26,11,3.51,0.854,0,0.042,0
6011.62,6,16.35,0.901,0,0.404,0
1807.22,6,7.36,0.868,0,0.171,0
5500.78,3,12.99,0.638,0,0.255,0
644.03,2,0,0.962,0,0.551,0
928.41,9,13.62,0.878,1,0.344,0
1267.7,17,0,0.792,1,0.413,0
2094.46,17,0,0.558,1,0.328,0
5196.61,18,9.85,0.753,0,0.068,0
1031.03,16,1.6,0.881,0,0.22,0
246.51,0,0,0.864,0,0.14,0
8899.66,20,0,0.59,0,0.096,0
1964.66,22,25.34,0.719,1,0.294,0
921.46,6,0,0.847,0,0.111,0
1564.73,14,0,0.582,1,0.242,0
377.96,18,0.52,0.697,0,0.064,0
802.46,19,7.98,0.804,1,0.246,0
1152.76,10,0,0.935,0,0.122,0
2443.35,22,0,0.698,0,0.328,0
2753.52,6,30.77,0.664,0,0.082,0
3178.82,13,0,0.808,0,0.212,0
4293.58,14,2.78,0.758,0,0.198,0
7005.15,12,3.15,0.76,1,0.487,0
512.17,8,4.07,0.847,0,0.501,0
8487.14,19,9.83,0.899,1,0.507,0
1155.96,10,5.35,0.7,0,0.137,0
2026.55,0,5.67,0.573,0,0.359,0
1718.65,3,0,0.415,0,0.25,0
3300.72,19,25.87,0.927,0,0.245,0
11135.39,0,22.99,0.941,0,0.355,1
306.49,15,19.76,0.923,0,0.47,0
901.25,6,0,0.674,0,0.29,0
3279.81,6,36.22,0.665,0,0.648,0
1341.49,21,0,0.729,0,0.556,0
751.44,1,0.92,0.676,0,0.298,0
2288.82,21,0,0.687,0,0.1,0
127.53,2,0.06,0.911,0,0.151,0
2216.28,3,15.02,0.769,0,0.393,0
1485.4,6,0,0.884,0,0.101,0
6213.48,21,14.92,0.934,0,0.278,0
2867.19,20,0,0.992,0,0.23,0
8190.87,4,19.69,0.963,0,0.245,0
543.69,23,12.51,0.884,0,0.184,0
1352.08,6,22.49,0.797,0,0.225,0
482.11,21,25.22,0.732,0,0.431,0
6838.2,0,14.56,0.812,0,0.134,0
1119.54,0,12.47,0.942,1,0.139,0
298.09,11,5.9,0.873,0,0.388,0
1949.85,11,7.49,0.68,0,0.103,0
3687.45,3,0,0.697,0,0.253,0
958.52,10,20.7,0.77,1,0.35,0
1123.5,22,0,0.63,0,0.355,0
408.45,10,7.89,0.896,0,0.174,0
8097.23,19,12.54,0.83,0,0.217,0
3073.93,21,35.16,0.537,0,0.22,0
3098.96,4,34.92,0.592,0,0.255,0
2581.98,10,3.08,0.907,0,0.081,0
4222.36,22,10.39,0.936,0,0.085,0
2021.38,0,7.54,0.921,0,0.812,0
4794.92,4,0,0.606,0,0.045,0
880.76,1,0,0.85,0,0.578,0
2618.22,0,21.0,0.73,0,0.277,0
908.93,6,0,0.873,1,0.511,0
6746.98,13,5.8,0.591,0,0.109,0
2444.1,10,16.03,0.834,0,0.188,0
732.52,11,9.58,0.789,0,0.319,0
1346.04,4,11.49,0.914,0,0.276,0
2975.37,15,4.76,0.882,1,0.067,0
2262.56,13,0,0.802,1,0.307,1
2691.31,5,13.19,0.928,1,0.135,0
717.38,1,7.46,0.898,0,0.621,0
1148.46,5,29.72,0.777,0,0.133,0
611.22,6,0,0.748,0,0.471,0
349.76,3,44.96,0.788,0,0.454,1
850.86,16,0,0.846,0,0.162,0
142.45,5,0,0.773,0,0.479,0
4339.49,3,0,0.871,0,0.239,0
1120.79,5,0,0.813,0,0.264,0
707.49,9,25.66,0.953,0,0.5,0
12294.23,23,13.69,0.589,0,0.214,0
1755.72,18,2.08,0.841,0,0.128,0
20366.93,10,9.0,0.673,0,0.255,0
15386.99,2,0,0.918,0,0.292,0
13217.85,4,25.58,0.863,0,0.356,0
222.19,23,17.46,0.621,1,0.298,0
6351.17,20,32.83,0.98,0,0.069,1
2938.47,15,2.92,0.67,0,0.248,0
2707.51,22,3.64,0.973,0,0.41,0
5448.28,13,9.24,0.82,0,0.386,0
1686.99,1,2.59,0.804,1,0.137,0
1900.9,10,3.65,0.489,0,0.29,0
2193.18,16,0,0.82,0,0.226,0
9837.63,15,16.09,0.918,0,0.393,0
1244.23,4,0,0.781,0,0.074,0
630.02,7,6.88,0.887,0,0.466,0
5049.12,17,27.54,0.955,0,0.589,0
2304.04,21,7.02,0.807,0,0.213,0
1125.86,5,0,0.882,0,0.725,0
243.46,13,10.23,0.84,0,0.116,0
657.1,15,0,0.871,1,0.177,0
477.52,16,21.53,0.969,0,0.084,0
1172.21,11,34.14,0.795,0,0.052,0
2110.12,6,24.21,0.96,0,0.045,0
23193.4,4,14.81,0.591,1,0.528,1
507.94,5,14.4,0.5,0,0.143,0
1404.73,7,19.36,0.638,0,0.039,0
2239.36,0,11.36,0.928,0,0.27,0
13828.33,19,8.62,0.692,0,0.292,0
4960.59,20,22.97,0.65,0,0.137,0
1084.65,0,0,0.748,1,0.385,1
2690.59,20,10.35,0.684,0,0.156,0
979.85,15,20.52,0.819,0,0.606,0
2544.71,7,12.51,0.857,0,0.089,0
111.45,9,3.56,0.866,1,0.469,0
389.64,23,0,0.705,0,0.396,0
3401.35,16,0,0.836,0,0.358,0
2349.44,12,0,0.574,0,0.085,0
16313.43,15,20.78,0.768,0,0.418,0
2749.12,5,26.67,0.438,0,0.263,0
3881.38,10,9.14,0.737,0,0.235,0
3410.54,15,0,0.825,0,0.082,0
924.77,8,31.21,0.915,0,0.173,0
252.48,8,25.98,0.612,0,0.298,0
1324.96,14,5.2,0.636,0,0.424,0
3238.49,4,10.91,0.766,0,0.366,0
1077.83,5,1.19,0.537,0,0.232,0
700.56,16,7.75,0.776,0,0.506,0
516.97,21,25.06,0.544,0,0.105,0
735.54,9,0,0.721,0,0.062,0
6003.19,10,6.92,0.767,0,0.344,0
2325.27,19,10.54,0.692,0,0.366,0
164.62,1,2.77,0.857,0,0.408,0
1536.24,1,0,0.783,0,0.5,0
821.63,4,8.04,0.655,0,0.372,0
1802.66,10,14.08,0.377,0,0.12,0
295.4,17,1.73,0.5,0,0.307,1
3788.03,12,0,0.921,0,0.522,0
5327.28,10,9.88,0.709,1,0.264,0
5011.65,20,0,0.884,0,0.121,0
4677.76,20,0,0.963,0,0.055,0
8987.8,23,15.79,0.893,0,0.6,0
2262.95,16,0,0.679,0,0.127,0
7017.74,17,0,0.755,0,0.177,0
3762.1,0,0,0.926,0,0.358,0
2131.13,9,23.5,0.391,1,0.255,0
1173.2,22,1.14,0.765,0,0.029,0
649.67,19,16.05,0.863,0,0.17,0
1027.09,10,0,0.543,0,0.044,0
11691.26,12,12.51,0.852,0,0.365,0
919.34,0,32.09,0.979,0,0.518,1
2617.48,16,0,0.77,0,0.16,0
766.69,2,0,0.873,0,0.133,0
15598.15,8,1.26,0.76,0,0.214,0
7717.59,1,6.97,0.835,0,0.226,0
1155.23,20,30.51,0.772,0,0.183,0
742.93,16,0.91,0.791,0,0.181,0
6307.32,9,2.7,0.783,0,0.392,0
2673.18,1,30.49,0.644,0,0.385,1
732.69,14,0,0.893,1,0.429,0
5011.21,0,17.32,0.81,0,0.295,1
1324.86,18,29.58,0.65,0,0.277,0
3851.54,19,7.41,0.881,0,0.088,0
3066.18,19,7.07,0.806,0,0.261,0
615.71,22,0.55,0.898,0,0.103,0
696.45,21,0,0.909,0,0.028,0
189.88,7,0.96,0.836,0,0.264,0
739.06,22,0,0.413,0,0.394,0
1746.22,6,2.0,0.895,0,0.314,0
572.2,16,31.8,0.673,0,0.448,0
6264.97,2,7.89,0.69,0,0.243,0
570.78,22,0,0.894,0,0.344,0
949.37,19,21.21,0.914,0,0.143,0
731.53,16,1.27,0.777,0,0.218,0
1914.45,19,22.7,0.339,0,0.174,0
576.65,20,16.18,0.588,0,0.157,0
10110.13,10,11.44,0.832,0,0.195,0
969.08,3,20.75,0.859,0,0.143,0
4384.14,2,0,0.676,0,0.401,0
3439.86,3,15.93,0.802,1,0.483,1
762.08,11,28.39,0.868,0,0.622,0
2418.82,5,3.46,0.637,0,0.072,0
2011.12,22,22.47,0.84,0,0.273,0
2621.76,6,20.79,0.989,0,0.129,1
8674.99,21,0.63,0.646,0,0.398,0
488.07,4,12.49,0.765,0,0.184,0
1009.2,7,32.03,0.968,1,0.305,0
793.35,10,0,0.657,0,0.131,0
774.2,14,8.8,0.766,0,0.354,0
5558.38,1,17.7,0.648,0,0.028,0
336.06,5,5.37,0.894,0,0.252,0
1272.41,7,12.83,0.952,0,0.433,0
618.24,5,10.63,0.797,0,0.07,0
678.82,5,10.65,0.887,0,0.204,0
853.0,17,21.8,0.828,0,0.361,0
1114.47,7,30.6,0.861,0,0.468,0
3689.39,12,0,0.774,0,0.343,0
1115.54,13,0,0.684,0,0.39,0
2268.52,17,4.94,0.729,0,0.038,0
1049.1,8,20.25,0.687,0,0.401,0
571.43,10,0,0.875,0,0.17,0
6000.63,13,30.65,0.978,0,0.098,0
3360.1,4,11.03,0.898,1,0.307,0
736.58,18,0,0.691,0,0.319,0
1031.85,23,0,0.656,0,0.207,0
2302.18,18,11.12,0.801,0,0.127,0
1429.1,5,2.6,0.926,0,0.283,0
767.32,4,5.01,0.723,0,0.359,0
112.12,23,2.88,0.652,0,0.372,0
1886.2,4,21.31,0.724,0,0.35,0
2589.84,19,0,0.864,0,0.056,0
1068.2,3,4.54,0.707,0,0.284,0
403.31,3,11.18,0.729,0,0.219,0
11964.05,12,0,0.786,0,0.482,0
1099.63,5,0,0.802,0,0.505,0
858.68,9,12.21,0.819,0,0.18,0
1172.33,0,28.61,0.822,0,0.14,0
707.41,6,0,0.77,1,0.14,0
1083.02,0,31.75,0.965,0,0.061,0
1280.88,7,1.63,0.827,0,0.678,0
8702.42,12,0,0.735,1,0.435,1
893.55,22,6.86,0.891,0,0.255,0
1660.24,21,15.63,0.689,0,0.467,0
2365.38,6,8.64,0.898,0,0.19,0
491.47,6,12.54,0.751,0,0.364,0
10134.69,10,2.18,0.915,0,0.214,0
1476.7,1,5.29,0.643,0,0.162,0
7699.35,0,0,0.959,0,0.44,0
4184.05,14,0,0.626,0,0.291,0
2174.24,4,7.54,0.711,0,0.33,0
5158.84,2,21.7,0.734,0,0.446,1
2012.5,22,4.65,0.772,1,0.481,0
4326.96,0,4.63,0.506,0,0.259,0
4335.17,12,6.6,0.928,1,0.36,0
1880.51,8,6.27,0.197,0,0.294,0
595.56,18,23.15,0.956,0,0.612,0
945.35,11,10.52,0.892,0,0.433,0
2067.21,9,0,0.805,0,0.297,0
1941.88,14,35.63,0.957,0,0.1,0
246.7,14,4.62,0.453,0,0.609,0
699.85,3,3.58,0.786,0,0.152,1
1917.95,5,35.58,0.827,0,0.372,0
998.94,3,12.15,0.901,0,0.065,0
3988.43,4,21.46,0.724,0,0.148,0
1160.35,14,0,0.614,0,0.523,0
5390.88,8,0,0.798,0,0.117,0
832.75,22,24.13,0.693,0,0.345,0
2599.85,13,4.04,0.848,0,0.083,0
1568.77,21,7.41,0.912,0,0.24,0
474.71,17,16.59,0.84,0,0.411,0
1216.31,16,18.93,0.717,0,0.299,0
3039.83,15,5.4,0.422,0,0.199,0
3692.22,7,0,0.405,0,0.149,0
2452.1,12,20.16,0.831,0,0.309,0
953.27,1,2.44,0.759,0,0.318,0
4298.81,2,0,0.673,0,0.049,0
254.86,5,9.47,0.761,0,0.164,0
762.31,1,1.76,0.707,0,0.337,0
4126.38,21,12.97,0.767,0,0.33,0
1477.0,19,18.7,0.837,0,0.2,0
784.58,1,3.26,0.706,0,0.286,0
662.5,0,17.18,0.496,0,0.379,0
1615.59,6,0,0.806,0,0.563,0
8648.45,5,0,0.659,0,0.266,0
1273.29,4,0,0.972,0,0.371,0
1640.19,10,4.43,0.912,0,0.297,0
5334.67,4,0,0.942,1,0.367,1
250.0,11,17.08,0.884,0,0.33,0
868.05,13,7.01,0.671,0,0.186,0
2718.0,3,0,0.665,0,0.285,0
772.59,21,4.94,0.965,0,0.378,0
733.78,9,0,0.75,1,0.28,0
3661.96,21,20.53,0.738,0,0.359,0
1874.37,21,11.13,0.866,0,0.114,0
837.94,15,14.78,0.85,0,0.13,0
2836.97,0,11.74,0.676,0,0.288,0
4142.8,21,3.93,0.68,0,0.235,0
2731.14,16,46.72,0.754,0,0.373,0
6176.81,2,4.21,0.657,0,0.318,0
2083.06,1,0,0.937,0,0.233,0
5641.78,11,29.04,0.833,0,0.085,0
197.05,18,6.23,0.894,1,0.478,0
8769.97,1,0,0.751,0,0.073,0
186.36,9,8.09,0.785,0,0.274,0
1484.07,14,4.43,0.279,1,0.188,0
9685.36,11,0,0.786,0,0.086,0
3311.08,23,9.78,0.959,1,0.055,0
1379.22,22,20.54,0.659,1,0.235,0
515.32,19,19.55,0.639,0,0.116,0
685.12,17,11.55,0.592,1,0.458,0
773.94,15,0,0.821,0,0.176,0
7787.44,9,15.19,0.954,0,0.388,0
1692.89,0,0,0.712,0,0.219,0
131.96,8,4.5,0.881,0,0.247,0
1031.74,14,5.86,0.825,0,0.244,0
873.49,19,0,0.837,0,0.026,0
3382.55,8,40.44,0.727,0,0.253,0
12318.82,12,21.88,0.907,0,0.222,0
1026.62,6,0,0.538,0,0.455,0
415.05,2,11.14,0.894,0,0.569,0
22637.14,21,0,0.848,0,0.361,0
1021.75,20,49.7,0.81,0,0.11,0
6590.21,15,28.68,0.849,0,0.174,0
496.9,18,25.72,0.821,0,0.095,0
10382.3,3,3.78,0.85,0,0.342,0
1639.4,10,0,0.459,0,0.236,0
2048.98,16,30.36,0.936,1,0.273,1
2986.43,15,18.12,0.665,0,0.202,0
543.13,8,8.91,0.772,1,0.141,0
5403.3,20,0,0.785,0,0.258,0
401.62,20,48.21,0.893,0,0.291,0
659.24,21,18.08,0.604,0,0.279,0
2010.42,18,6.76,0.961,0,0.199,0
500.41,5,11.93,0.717,0,0.232,0
8723.11,7,11.78,0.925,0,0.277,0
21698.14,9,25.63,0.764,0,0.271,0
620.99,10,0,0.635,0,0.421,0
4098.26,15,16.89,0.722,0,0.358,0
1325.88,14,0,0.935,0,0.325,0
968.82,1,21.32,0.421,0,0.078,0
158.35,10,14.96,0.896,0,0.534,0
7184.64,1,10.43,0.789,0,0.613,1
1055.63,1,13.85,0.879,0,0.257,0
21755.62,20,4.27,0.919,0,0.399,0
398.4,16,14.55,0.859,0,0.393,0
1876.96,2,1.07,0.892,1,0.116,0
450.52,19,52.67,0.925,1,0.28,0
3137.28,14,0,0.827,0,0.235,0
1031.51,0,24.31,0.973,1,0.3,0
399.22,11,26.88,0.489,0,0.255,0
3185.93,22,0,0.807,0,0.158,0
3906.24,14,21.16,0.783,1,0.13,0
5280.86,0,23.55,0.803,0,0.106,0
2436.38,20,2.56,0.891,0,0.715,0
725.7,19,0,0.916,0,0.578,0
1123.81,10,0,0.881,0,0.189,0
10992.83,4,0,0.692,0,0.411,0
2307.69,17,0,0.816,0,0.219,0
1028.0,20,0,0.958,0,0.198,0
2112.62,18,17.33,0.81,0,0.239,0
502.14,21,27.65,0.831,0,0.142,0
6884.26,2,0,0.618,0,0.117,0
2507.58,9,10.29,0.985,0,0.244,0
1188.12,18,22.23,0.911,0,0.177,0
1695.57,20,8.44,0.643,1,0.551,0
3012.94,6,25.02,0.829,0,0.267,0
1596.19,13,2.64,0.702,1,0.5,0
4641.38,15,3.71,0.917,1,0.218,0
389.61,15,6.92,0.871,0,0.31,0
1410.09,9,25.42,0.815,0,0.177,0
1090.97,0,26.58,0.825,0,0.408,0
3843.16,6,38.44,0.853,0,0.317,0
756.95,9,10.87,0.798,0,0.787,0
7701.2,17,23.18,0.947,0,0.251,0
2324.42,17,32.8,0.668,0,0.415,0
2193.93,6,12.64,0.669,1,0.231,0
9472.56,19,12.6,0.971,0,0.208,0
908.25,9,9.35,0.613,0,0.212,0
1549.93,21,0,0.85,0,0.181,0
4275.45,14,7.75,0.764,0,0.439,0
3807.53,14,22.03,0.939,0,0.237,0
4107.66,17,31.3,0.893,0,0.304,0
13574.18,17,23.52,0.941,0,0.28,0
1773.1,1,29.07,0.734,0,0.312,0
702.14,1,0,0.748,0,0.023,0
1772.76,3,0,0.81,1,0.592,1
3826.8,9,0,0.812,0,0.286,0
1553.63,21,22.88,0.813,0,0.371,0
2256.53,21,16.27,0.667,0,0.225,0
3641.87,2,42.22,0.95,0,0.093,0
4723.69,17,39.63,0.835,0,0.115,0
321.84,6,0,0.844,0,0.166,0
8328.03,1,0,0.774,0,0.061,1
546.88,23,24.92,0.934,0,0.367,0
9432.59,14,32.75,0.867,1,0.583,1
2836.92,18,9.5,0.897,0,0.114,0
3714.42,14,18.07,0.955,0,0.195,0
2319.34,11,18.41,0.821,0,0.11,0
3373.75,9,12.31,0.458,0,0.54,0
7533.55,17,0,0.939,0,0.305,0
1917.69,7,0,0.651,1,0.299,0
2393.56,1,2.92,0.79,0,0.149,0
1836.21,7,19.06,0.767,0,0.363,0
9002.0,19,4.89,0.861,0,0.605,0
16073.07,5,0,0.953,0,0.216,0
1515.31,11,5.67,0.76,0,0.253,0
1652.41,7,0,0.735,0,0.15,0
1335.88,6,0,0.658,0,0.309,0
1342.15,12,10.41,0.856,0,0.454,0
1497.05,8,12.19,0.743,0,0.25,0
814.57,10,22.34,0.365,0,0.29,0
5672.73,2,13.42,0.511,0,0.318,0
553.3,2,24.77,0.735,0,0.476,0
829.16,0,26.71,0.531,0,0.355,0
912.81,17,0,0.941,0,0.118,0
640.4,23,0,0.778,0,0.411,0
318.54,4,19.35,0.821,0,0.695,0
11922.36,19,26.62,0.736,0,0.368,0
7226.68,9,21.89,0.827,0,0.476,0
1814.24,8,19.97,0.988,0,0.089,0
4530.05,0,0,0.678,0,0.532,0
3262.95,1,13.6,0.595,0,0.37,0
923.17,12,0.48,0.692,0,0.067,0
1925.27,16,26.65,0.656,0,0.412,0
1646.81,1,9.62,0.853,0,0.396,0
10429.46,8,7.1,0.797,1,0.149,0
1790.53,15,0,0.766,0,0.375,0
222.99,13,4.58,0.734,0,0.224,0
4221.63,12,22.16,0.681,1,0.474,0
6869.53,20,3.04,0.63,0,0.027,0
617.27,10,49.1,0.893,0,0.268,0
1449.79,13,4.67,0.816,0,0.328,0
1730.8,18,8.81,0.731,0,0.262,0
5584.41,7,0,0.973,0,0.565,0
8601.33,15,8.56,0.789,0,0.585,0
215.69,3,0,0.807,0,0.559,0
4750.39,6,0.56,0.799,0,0.135,0
3929.73,16,27.33,0.802,0,0.247,0
1030.18,22,0,0.969,0,0.207,0
3211.81,15,11.9,0.797,0,0.328,0
1188.6,2,0,0.88,0,0.658,1
4532.11,4,0,0.698,0,0.123,0
3914.38,16,2.57,0.642,0,0.138,0
3223.99,1,5.7,0.857,0,0.256,0
3059.27,19,0,0.629,0,0.245,0
574.92,7,19.73,0.805,0,0.109,0
3604.0,17,1.73,0.78,1,0.441,0
529.04,12,18.76,0.588,0,0.572,0
3493.16,3,10.35,0.759,0,0.233,0
965.2,6,18.66,0.667,0,0.414,0
1412.36,5,0.82,0.804,0,0.064,0
3654.22,17,0,0.896,0,0.31,0
2566.96,17,18.29,0.733,0,0.07,0
395.42,16,0,0.747,0,0.075,0
2674.99,16,3.94,0.894,0,0.399,0
338.4,7,0,0.551,0,0.241,0
692.1,21,0,0.546,0,0.203,0
3054.65,10,21.75,0.933,0,0.641,0
4009.66,21,7.76,0.455,0,0.117,0
2423.81,6,1.77,0.669,0,0.257,0
1573.49,15,0,0.902,0,0.266,0
748.65,3,0,0.833,0,0.386,0
886.94,19,0,0.902,1,0.444,0
3653.3,20,5.06,0.856,0,0.424,0
3336.48,9,0,0.59,0,0.296,0
728.04,19,15.32,0.892,0,0.113,0
3973.03,14,4.54,0.978,0,0.324,0
16700.57,21,19.33,0.795,0,0.602,0
821.31,13,15.53,0.912,0,0.081,0
5409.76,20,0,0.715,0,0.377,0
1235.18,3,18.37,0.804,0,0.258,0
2774.39,4,27.16,0.692,0,0.278,0
1901.4,2,0,0.57,0,0.114,0
2612.92,20,10.19,0.807,0,0.054,0
10073.79,17,3.76,0.541,0,0.224,0
453.75,11,0,0.694,0,0.334,0
556.86,4,0.95,0.781,0,0.224,0
574.93,12,19.22,0.82,0,0.11,0
1788.03,8,0,0.857,0,0.431,0
6517.57,3,4.12,0.952,0,0.334,0
953.89,1,5.37,0.794,0,0.225,0
911.13,19,0,0.75,0,0.221,0
1985.68,11,13.42,0.961,0,0.601,0
2179.99,22,0.92,0.841,0,0.487,0
3614.62,8,0.57,0.894,1,0.123,1
8899.34,8,19.73,0.715,0,0.348,0
1149.77,5,0,0.594,0,0.18,0
1248.5,8,12.94,0.724,0,0.119,0
1167.01,8,0,0.825,0,0.069,0
871.02,7,19.56,0.938,1,0.012,0
2226.89,13,0,0.911,0,0.317,0
7717.93,7,0,0.852,0,0.123,0
6288.49,21,10.84,0.687,0,0.408,0
2263.76,2,12.13,0.706,0,0.383,0
5941.44,9,0,0.84,0,0.104,0
1592.45,4,0,0.663,0,0.143,0
1768.31,2,0,0.797,0,0.414,0
1557.29,23,13.95,0.739,0,0.383,0
8135.86,23,12.9,0.777,1,0.137,0
770.17,14,20.69,0.994,1,0.378,0
2545.16,1,14.87,0.815,0,0.27,0
827.32,11,6.37,0.955,0,0.311,0
1057.44,5,0,0.706,1,0.044,0
7128.86,18,5.52,0.931,0,0.253,0
4512.57,22,3.34,0.824,0,0.118,0
1168.64,11,0,0.81,0,0.422,0
3000.62,19,2.19,0.663,0,0.144,0
992.34,20,7.09,0.913,0,0.101,0
443.83,13,9.25,0.876,0,0.067,0
2236.56,1,33.08,0.684,0,0.185,0
2346.48,14,27.02,0.789,0,0.818,0
1740.56,18,0,0.744,0,0.13,0
12034.59,10,6.65,0.698,0,0.647,0
1698.56,7,10.45,0.789,0,0.225,0
273.37,23,0,0.817,0,0.175,0
4024.73,8,16.46,0.603,0,0.205,0
2394.73,23,3.52,0.806,0,0.261,0
3037.91,5,1.13,0.883,0,0.134,0
339.09,16,0,0.891,0,0.515,0
9026.61,5,29.29,0.695,0,0.414,0
672.96,9,12.43,0.738,0,0.294,0
1956.58,4,2.1,0.504,0,0.295,0
4084.96,0,1.38,0.692,0,0.047,0
848.73,6,19.51,0.987,0,0.254,0
1332.47,20,0.63,0.86,0,0.287,0
3537.52,6,6.35,0.792,0,0.329,0
1303.45,23,6.32,0.731,0,0.678,0
3214.32,11,20.42,0.684,1,0.108,0
649.05,12,13.22,0.947,0,0.407,0
703.94,7,22.65,0.924,0,0.263,0
2926.26,16,1.16,0.554,0,0.29,0
1523.0,22,0,0.528,0,0.055,0
8570.3,9,15.57,0.779,0,0.166,0
690.49,20,18.61,0.942,0,0.091,0
1461.05,5,8.4,0.748,0,0.26,0
2067.24,4,36.83,0.698,0,0.51,0
334.83,16,10.39,0.82,1,0.185,0
8673.24,19,9.19,0.637,0,0.146,0
5975.06,10,18.43,0.913,1,0.135,0
107.4,22,0,0.651,0,0.308,0
1911.29,8,10.65,0.481,0,0.499,0
782.85,15,21.01,0.7,0,0.249,0
933.23,22,0,0.84,0,0.362,0
290.01,19,22.2,0.735,0,0.021,0
1871.72,16,0,0.831,0,0.112,0
458.77,13,29.6,0.574,0,0.127,0
527.14,3,27.09,0.928,0,0.416,0
2051.08,2,10.34,0.89,0,0.214,0
682.4,3,0,0.74,0,0.278,0
3781.01,14,9.56,0.461,0,0.144,0
5184.88,18,30.03,0.453,1,0.294,0
141.85,19,0,0.804,0,0.487,0
1663.54,9,1.9,0.768,0,0.561,0
84.31,9,15.51,0.664,0,0.23,0
1844.95,8,6.38,0.51,0,0.061,0
725.36,6,0,0.774,0,0.308,0
3664.64,5,2.08,0.829,0,0.12,0
1787.38,3,0,0.756,0,0.459,0
613.73,18,10.19,0.972,0,0.342,0
480.51,14,0,0.839,0,0.06,0
4550.55,21,3.7,0.5,0,0.125,0
6004.93,16,46.35,0.857,0,0.271,0
1320.59,17,17.15,0.814,1,0.524,0
4045.01,9,30.85,0.773,0,0.252,0
502.85,12,23.74,0.94,0,0.302,0
419.3,19,0,0.824,0,0.327,0
962.35,11,0,0.437,0,0.231,0
960.26,17,20.96,0.914,0,0.114,0
5953.24,6,0,0.561,1,0.35,0
5177.69,20,0,0.564,0,0.213,0
424.03,12,8.69,0.929,0,0.087,0
484.94,20,1.62,0.816,0,0.067,0
2914.25,15,4.95,0.675,0,0.073,0
7489.45,17,0,0.869,0,0.125,0
14128.78,12,0,0.548,0,0.439,0
1651.04,23,18.35,0.571,0,0.271,0
21849.83,8,20.29,0.837,0,0.359,0
698.81,16,26.68,0.846,1,0.416,0
297.1,11,51.29,0.906,1,0.524,0
2206.3,16,0,0.935,0,0.261,0
2537.42,4,4.66,0.945,0,0.233,0
2345.33,15,18.65,0.842,0,0.199,0
4296.47,17,0,0.902,1,0.322,0
3823.82,5,32.35,0.693,0,0.56,0
2308.25,5,22.42,0.89,0,0.278,0
5609.91,7,0,0.53,0,0.402,0
